"id","toa","threshold","infectiousness","susceptibility","school","cohort","sch_type"
"113.113_113553",NA,NA,NA,NA,NA,NA,NA
"113.113_113554",NA,NA,NA,NA,NA,NA,NA
"113.113_113557",NA,NA,NA,NA,NA,NA,NA
"113.113_113558",5,0,0,0,NA,NA,NA
"113.113_113559",NA,NA,NA,NA,NA,NA,NA
"113.113_113560",NA,NA,NA,NA,NA,NA,NA
"113.113_113565",NA,NA,NA,NA,NA,NA,NA
"113.113_113568",NA,NA,NA,NA,NA,NA,NA
"113.113_113569",NA,NA,NA,NA,NA,NA,NA
"113.113_113570",6,0.666666666666667,0,0.00190114068441065,NA,NA,NA
"113.113_113572",NA,NA,NA,NA,NA,NA,NA
"113.113_113574",7,0,0,0,NA,NA,NA
"113.113_113575",NA,NA,NA,NA,NA,NA,NA
"113.113_113577",NA,NA,NA,NA,NA,NA,NA
"113.113_113579",NA,NA,NA,NA,NA,NA,NA
"113.113_113580",NA,NA,NA,NA,NA,NA,NA
"113.113_113581",NA,NA,NA,NA,NA,NA,NA
"113.113_113585",5,0.4,0.00806451612903225,0.00225225225225225,NA,NA,NA
"113.113_113587",NA,NA,NA,NA,NA,NA,NA
"113.113_113588",NA,NA,NA,NA,NA,NA,NA
"113.113_113589",8,0,0,0,NA,NA,NA
"113.113_113592",NA,NA,NA,NA,NA,NA,NA
"113.113_113593",NA,NA,NA,NA,NA,NA,NA
"113.113_113594",NA,NA,NA,NA,NA,NA,NA
"113.113_113596",NA,NA,NA,NA,NA,NA,NA
"113.113_113597",NA,NA,NA,NA,NA,NA,NA
"113.113_113600",NA,NA,NA,NA,NA,NA,NA
"113.113_113601",NA,NA,NA,NA,NA,NA,NA
"113.113_113602",NA,NA,NA,NA,NA,NA,NA
"113.113_113603",NA,NA,NA,NA,NA,NA,NA
"113.113_113605",NA,NA,NA,NA,NA,NA,NA
"113.113_113606",6,0.5,0,0.00190114068441065,NA,NA,NA
"113.113_113607",NA,NA,NA,NA,NA,NA,NA
"113.113_113608",NA,NA,NA,NA,NA,NA,NA
"113.113_113609",NA,NA,NA,NA,NA,NA,NA
"113.113_113610",NA,NA,NA,NA,NA,NA,NA
"113.113_113611",4,0,0.00380228136882129,0,NA,NA,NA
"113.113_113613",NA,NA,NA,NA,NA,NA,NA
"113.113_113614",NA,NA,NA,NA,NA,NA,NA
"113.113_113615",NA,NA,NA,NA,NA,NA,NA
"113.113_113619",NA,NA,NA,NA,NA,NA,NA
"113.113_113623",NA,NA,NA,NA,NA,NA,NA
"113.113_113625",NA,NA,NA,NA,NA,NA,NA
"113.113_113629",NA,NA,NA,NA,NA,NA,NA
"113.113_113630",NA,NA,NA,NA,NA,NA,NA
"113.113_113631",NA,NA,NA,NA,NA,NA,NA
"113.113_113632",NA,NA,NA,NA,NA,NA,NA
"113.113_113633",4,0,0,0,NA,NA,NA
"113.113_113634",NA,NA,NA,NA,NA,NA,NA
"113.113_113635",NA,NA,NA,NA,NA,NA,NA
"113.113_113636",NA,NA,NA,NA,NA,NA,NA
"113.113_113637",NA,NA,NA,NA,NA,NA,NA
"113.113_113638",5,0,0,0,NA,NA,NA
"113.113_113639",NA,NA,NA,NA,NA,NA,NA
"113.113_113641",6,0,0,0,NA,NA,NA
"113.113_113642",NA,NA,NA,NA,NA,NA,NA
"113.113_113645",NA,NA,NA,NA,NA,NA,NA
"113.113_113647",NA,NA,NA,NA,NA,NA,NA
"113.113_113648",NA,NA,NA,NA,NA,NA,NA
"113.113_113652",5,0,0,0,NA,NA,NA
"113.113_113655",NA,NA,NA,NA,NA,NA,NA
"113.113_113657",4,0,0,0,NA,NA,NA
"113.113_113658",NA,NA,NA,NA,NA,NA,NA
"113.113_113660",NA,NA,NA,NA,NA,NA,NA
"113.113_113661",NA,NA,NA,NA,NA,NA,NA
"113.113_113662",NA,NA,NA,NA,NA,NA,NA
"113.113_113671",NA,NA,NA,NA,NA,NA,NA
"113.113_113672",NA,NA,NA,NA,NA,NA,NA
"114.114_114001",NA,NA,NA,NA,NA,NA,NA
"114.114_114007",6,0,0,0,NA,NA,NA
"114.114_114013",NA,NA,NA,NA,NA,NA,NA
"114.114_114014",NA,NA,NA,NA,NA,NA,NA
"114.114_114015",NA,NA,NA,NA,NA,NA,NA
"114.114_114020",NA,NA,NA,NA,NA,NA,NA
"114.114_114021",NA,NA,NA,NA,NA,NA,NA
"114.114_114022",5,0.5,0,0,NA,NA,NA
"114.114_114023",5,0.333333333333333,0,0,NA,NA,NA
"114.114_114024",5,0.5,0,0,NA,NA,NA
"114.114_114026",NA,NA,NA,NA,NA,NA,NA
"114.114_114028",NA,NA,NA,NA,NA,NA,NA
"114.114_114029",NA,NA,NA,NA,NA,NA,NA
"114.114_114032",NA,NA,NA,NA,NA,NA,NA
"114.114_114033",4,0.166666666666667,0,0,NA,NA,NA
"114.114_114035",NA,NA,NA,NA,NA,NA,NA
"114.114_114036",NA,NA,NA,NA,NA,NA,NA
"114.114_114038",NA,NA,NA,NA,NA,NA,NA
"114.114_114039",NA,NA,NA,NA,NA,NA,NA
"114.114_114040",3,0,0.003003003003003,0,NA,NA,NA
"114.114_114041",NA,NA,NA,NA,NA,NA,NA
"114.114_114042",NA,NA,NA,NA,NA,NA,NA
"114.114_114047",NA,NA,NA,NA,NA,NA,NA
"114.114_114048",NA,NA,NA,NA,NA,NA,NA
"114.114_114049",NA,NA,NA,NA,NA,NA,NA
"114.114_114050",NA,NA,NA,NA,NA,NA,NA
"114.114_114051",5,0.5,0,0,NA,NA,NA
"114.114_114053",NA,NA,NA,NA,NA,NA,NA
"114.114_114054",NA,NA,NA,NA,NA,NA,NA
"114.114_114056",NA,NA,NA,NA,NA,NA,NA
"114.114_114057",NA,NA,NA,NA,NA,NA,NA
"114.114_114058",NA,NA,NA,NA,NA,NA,NA
"114.114_114059",NA,NA,NA,NA,NA,NA,NA
"114.114_114060",5,0.666666666666667,0,0,NA,NA,NA
"114.114_114061",NA,NA,NA,NA,NA,NA,NA
"114.114_114062",NA,NA,NA,NA,NA,NA,NA
"114.114_114064",NA,NA,NA,NA,NA,NA,NA
"114.114_114067",NA,NA,NA,NA,NA,NA,NA
"114.114_114068",5,0.666666666666667,0,0,NA,NA,NA
"114.114_114069",6,0,0,0,NA,NA,NA
"114.114_114070",5,0.4,0.00806451612903225,0,NA,NA,NA
"114.114_114071",NA,NA,NA,NA,NA,NA,NA
"114.114_114072",NA,NA,NA,NA,NA,NA,NA
"114.114_114074",NA,NA,NA,NA,NA,NA,NA
"114.114_114075",3,0,0.00225225225225225,0,NA,NA,NA
"114.114_114078",5,0.2,0,0,NA,NA,NA
"114.114_114080",NA,NA,NA,NA,NA,NA,NA
"114.114_114082",5,0.5,0.00806451612903225,0,NA,NA,NA
"114.114_114083",5,1,0,0,NA,NA,NA
"114.114_114084",NA,NA,NA,NA,NA,NA,NA
"114.114_114086",NA,NA,NA,NA,NA,NA,NA
"114.114_114090",4,0.2,0,0.00111731843575419,NA,NA,NA
"114.114_114091",NA,NA,NA,NA,NA,NA,NA
"114.114_114093",NA,NA,NA,NA,NA,NA,NA
"114.114_114096",NA,NA,NA,NA,NA,NA,NA
"114.114_114097",3,0.2,0.0045045045045045,0,NA,NA,NA
"114.114_114099",NA,NA,NA,NA,NA,NA,NA
"114.114_114100",5,0,0,0,NA,NA,NA
"114.114_114102",6,0.666666666666667,0,0,NA,NA,NA
"114.114_114103",NA,NA,NA,NA,NA,NA,NA
"114.114_114104",8,0.25,0,0,NA,NA,NA
"114.114_114105",5,1,0.00806451612903225,0.006006006006006,NA,NA,NA
"114.114_114106",NA,NA,NA,NA,NA,NA,NA
"114.114_114107",5,0.25,0,0,NA,NA,NA
"114.114_114108",5,1,0,0,NA,NA,NA
"114.114_114110",NA,NA,NA,NA,NA,NA,NA
"114.114_114111",NA,NA,NA,NA,NA,NA,NA
"114.114_114113",NA,NA,NA,NA,NA,NA,NA
"114.114_114115",NA,NA,NA,NA,NA,NA,NA
"114.114_114118",NA,NA,NA,NA,NA,NA,NA
"114.114_114119",8,0.25,0,0,NA,NA,NA
"114.114_114121",NA,NA,NA,NA,NA,NA,NA
"114.114_114123",NA,NA,NA,NA,NA,NA,NA
"114.114_114124",5,0.2,0,0,NA,NA,NA
"114.114_114125",3,0.2,0,0,NA,NA,NA
"114.114_114126",NA,NA,NA,NA,NA,NA,NA
"114.114_114128",3,0,0,0,NA,NA,NA
"114.114_114129",4,0,0.00380228136882129,0,NA,NA,NA
"114.114_114131",NA,NA,NA,NA,NA,NA,NA
"114.114_114133",5,0.5,0,0.0045045045045045,NA,NA,NA
"114.114_114134",3,0.166666666666667,0,0,NA,NA,NA
"114.114_114135",NA,NA,NA,NA,NA,NA,NA
"114.114_114136",5,0.333333333333333,0,0,NA,NA,NA
"114.114_114137",NA,NA,NA,NA,NA,NA,NA
"114.114_114138",NA,NA,NA,NA,NA,NA,NA
"114.114_114139",NA,NA,NA,NA,NA,NA,NA
"114.114_114140",6,0.6,0,0.00228136882129278,NA,NA,NA
"114.114_114142",NA,NA,NA,NA,NA,NA,NA
"114.114_114144",5,0.2,0,0,NA,NA,NA
"114.114_114145",NA,NA,NA,NA,NA,NA,NA
"114.114_114146",NA,NA,NA,NA,NA,NA,NA
"114.114_114147",NA,NA,NA,NA,NA,NA,NA
"114.114_114148",NA,NA,NA,NA,NA,NA,NA
"114.114_114151",NA,NA,NA,NA,NA,NA,NA
"114.114_114153",NA,NA,NA,NA,NA,NA,NA
"114.114_114154",NA,NA,NA,NA,NA,NA,NA
"114.114_114155",NA,NA,NA,NA,NA,NA,NA
"114.114_114156",NA,NA,NA,NA,NA,NA,NA
"114.114_114157",NA,NA,NA,NA,NA,NA,NA
"114.114_114158",NA,NA,NA,NA,NA,NA,NA
"114.114_114160",NA,NA,NA,NA,NA,NA,NA
"114.114_114161",NA,NA,NA,NA,NA,NA,NA
"114.114_114162",3,0,0,0,NA,NA,NA
"114.114_114164",NA,NA,NA,NA,NA,NA,NA
"114.114_114166",NA,NA,NA,NA,NA,NA,NA
"114.114_114167",5,0,0,0,NA,NA,NA
"114.114_114170",NA,NA,NA,NA,NA,NA,NA
"114.114_114172",NA,NA,NA,NA,NA,NA,NA
"114.114_114173",NA,NA,NA,NA,NA,NA,NA
"114.114_114175",8,0,0,0,NA,NA,NA
"114.114_114177",5,0,0,0,NA,NA,NA
"114.114_114178",NA,NA,NA,NA,NA,NA,NA
"114.114_114179",5,0,0.00806451612903225,0,NA,NA,NA
"114.114_114180",NA,NA,NA,NA,NA,NA,NA
"114.114_114183",5,0,0.00806451612903225,0,NA,NA,NA
"114.114_114184",NA,NA,NA,NA,NA,NA,NA
"114.114_114186",5,0,0.00806451612903225,0,NA,NA,NA
"114.114_114187",NA,NA,NA,NA,NA,NA,NA
"114.114_114189",5,0.5,0,0,NA,NA,NA
"114.114_114191",NA,NA,NA,NA,NA,NA,NA
"114.114_114192",3,0,0,0,NA,NA,NA
"114.114_114194",5,0,0,0,NA,NA,NA
"114.114_114199",4,0.166666666666667,0.00380228136882129,0.00111731843575419,NA,NA,NA
"114.114_114202",NA,NA,NA,NA,NA,NA,NA
"114.114_114203",NA,NA,NA,NA,NA,NA,NA
"114.114_114207",NA,NA,NA,NA,NA,NA,NA
"114.114_114209",NA,NA,NA,NA,NA,NA,NA
"114.114_114210",6,0,0,0,NA,NA,NA
"114.114_114211",6,0.666666666666667,0,0.00190114068441065,NA,NA,NA
"114.114_114212",4,0.428571428571429,0.00380228136882129,0.00279329608938547,NA,NA,NA
"114.114_114218",5,0.25,0,0,NA,NA,NA
"114.114_114220",6,0,0,0,NA,NA,NA
"114.114_114222",5,0.666666666666667,0,0,NA,NA,NA
"114.114_114223",NA,NA,NA,NA,NA,NA,NA
"114.114_114225",NA,NA,NA,NA,NA,NA,NA
"114.114_114226",NA,NA,NA,NA,NA,NA,NA
"114.114_114230",NA,NA,NA,NA,NA,NA,NA
"114.114_114231",NA,NA,NA,NA,NA,NA,NA
"114.114_114232",NA,NA,NA,NA,NA,NA,NA
"114.114_114235",5,0.4,0,0,NA,NA,NA
"114.114_114236",NA,NA,NA,NA,NA,NA,NA
"114.114_114238",NA,NA,NA,NA,NA,NA,NA
"114.114_114240",6,0,0,0,NA,NA,NA
"114.114_114242",NA,NA,NA,NA,NA,NA,NA
"114.114_114244",3,0,0,0,NA,NA,NA
"114.114_114245",NA,NA,NA,NA,NA,NA,NA
"114.114_114247",NA,NA,NA,NA,NA,NA,NA
"114.114_114249",NA,NA,NA,NA,NA,NA,NA
"114.114_114252",NA,NA,NA,NA,NA,NA,NA
"114.114_114253",NA,NA,NA,NA,NA,NA,NA
"114.114_114254",NA,NA,NA,NA,NA,NA,NA
"114.114_114255",8,0,0,0,NA,NA,NA
"114.114_114256",NA,NA,NA,NA,NA,NA,NA
"114.114_114259",NA,NA,NA,NA,NA,NA,NA
"114.114_114260",6,0.25,0,0.000950570342205323,NA,NA,NA
"114.114_114261",5,0.5,0,0,NA,NA,NA
"114.114_114263",NA,NA,NA,NA,NA,NA,NA
"114.114_114268",NA,NA,NA,NA,NA,NA,NA
"114.114_114269",NA,NA,NA,NA,NA,NA,NA
"114.114_114270",NA,NA,NA,NA,NA,NA,NA
"114.114_114272",NA,NA,NA,NA,NA,NA,NA
"114.114_114274",NA,NA,NA,NA,NA,NA,NA
"114.114_114275",NA,NA,NA,NA,NA,NA,NA
"114.114_114276",4,0.285714285714286,0.00190114068441065,0,NA,NA,NA
"114.114_114280",7,0,0,0,NA,NA,NA
"114.114_114281",3,0,0,0,NA,NA,NA
"114.114_114282",NA,NA,NA,NA,NA,NA,NA
"114.114_114283",NA,NA,NA,NA,NA,NA,NA
"114.114_114285",NA,NA,NA,NA,NA,NA,NA
"114.114_114288",5,0.2,0,0,NA,NA,NA
"114.114_114289",NA,NA,NA,NA,NA,NA,NA
"114.114_114291",5,0,0,0,NA,NA,NA
"114.114_114292",3,0,0,0,NA,NA,NA
"114.114_114293",NA,NA,NA,NA,NA,NA,NA
"114.114_114294",NA,NA,NA,NA,NA,NA,NA
"114.114_114295",8,0,0,0,NA,NA,NA
"114.114_114297",6,1,0.0153846153846154,0.00190114068441065,NA,NA,NA
"114.114_114301",8,0.4,0,0,NA,NA,NA
"114.114_114302",5,0.4,0,0,NA,NA,NA
"114.114_114303",NA,NA,NA,NA,NA,NA,NA
"114.114_114304",4,0,0.00380228136882129,0,NA,NA,NA
"114.114_114307",5,1,0,0,NA,NA,NA
"114.114_114310",NA,NA,NA,NA,NA,NA,NA
"114.114_114312",NA,NA,NA,NA,NA,NA,NA
"114.114_114313",6,0.333333333333333,0,0,NA,NA,NA
"114.114_114314",5,1,0,0,NA,NA,NA
"114.114_114315",5,1,0,0.003003003003003,NA,NA,NA
"114.114_114317",3,0,0,0,NA,NA,NA
"114.114_114320",NA,NA,NA,NA,NA,NA,NA
"114.114_114321",NA,NA,NA,NA,NA,NA,NA
"114.114_114322",5,0.5,0.00806451612903225,0,NA,NA,NA
"114.114_114324",NA,NA,NA,NA,NA,NA,NA
"114.114_114325",5,0,0,0,NA,NA,NA
"114.114_114326",4,0.5,0.00380228136882129,0.00558659217877094,NA,NA,NA
"114.114_114327",NA,NA,NA,NA,NA,NA,NA
"114.114_114328",NA,NA,NA,NA,NA,NA,NA
"114.114_114332",NA,NA,NA,NA,NA,NA,NA
"114.114_114333",6,1,0,0,NA,NA,NA
"114.114_114335",5,0,0,0,NA,NA,NA
"114.114_114341",NA,NA,NA,NA,NA,NA,NA
"114.114_114344",5,0,0,0,NA,NA,NA
"114.114_114345",NA,NA,NA,NA,NA,NA,NA
"114.114_114352",NA,NA,NA,NA,NA,NA,NA
"114.114_114353",NA,NA,NA,NA,NA,NA,NA
"114.114_114355",NA,NA,NA,NA,NA,NA,NA
"114.114_114358",6,0,0,0,NA,NA,NA
"114.114_114360",5,0.6,0,0,NA,NA,NA
"114.114_114363",5,1,0,0.009009009009009,NA,NA,NA
"114.114_114364",NA,NA,NA,NA,NA,NA,NA
"114.114_114366",4,0,0,0,NA,NA,NA
"114.114_114369",NA,NA,NA,NA,NA,NA,NA
"114.114_114371",NA,NA,NA,NA,NA,NA,NA
"114.114_114373",NA,NA,NA,NA,NA,NA,NA
"114.114_114374",NA,NA,NA,NA,NA,NA,NA
"114.114_114375",NA,NA,NA,NA,NA,NA,NA
"114.114_114376",NA,NA,NA,NA,NA,NA,NA
"114.114_114377",NA,NA,NA,NA,NA,NA,NA
"114.114_114378",NA,NA,NA,NA,NA,NA,NA
"114.114_114379",5,0,0.00806451612903225,0,NA,NA,NA
"114.114_114382",7,0.25,0,0,NA,NA,NA
"114.114_114383",NA,NA,NA,NA,NA,NA,NA
"114.114_114384",NA,NA,NA,NA,NA,NA,NA
"114.114_114387",3,0,0,0,NA,NA,NA
"114.114_114388",NA,NA,NA,NA,NA,NA,NA
"114.114_114389",NA,NA,NA,NA,NA,NA,NA
"114.114_114393",7,0.5,0,0,NA,NA,NA
"114.114_114394",NA,NA,NA,NA,NA,NA,NA
"114.114_114397",NA,NA,NA,NA,NA,NA,NA
"114.114_114399",6,0.25,0,0,NA,NA,NA
"114.114_114403",5,0.285714285714286,0,0.003003003003003,NA,NA,NA
"114.114_114405",3,0,0.0045045045045045,0,NA,NA,NA
"114.114_114406",5,0,0,0,NA,NA,NA
"114.114_114410",NA,NA,NA,NA,NA,NA,NA
"114.114_114411",NA,NA,NA,NA,NA,NA,NA
"114.114_114412",NA,NA,NA,NA,NA,NA,NA
"114.114_114413",6,0.333333333333333,0,0.00126742712294043,NA,NA,NA
"114.114_114414",NA,NA,NA,NA,NA,NA,NA
"114.114_114415",NA,NA,NA,NA,NA,NA,NA
"114.114_114416",NA,NA,NA,NA,NA,NA,NA
"114.114_114419",NA,NA,NA,NA,NA,NA,NA
"114.114_114420",NA,NA,NA,NA,NA,NA,NA
"114.114_114421",NA,NA,NA,NA,NA,NA,NA
"114.114_114422",NA,NA,NA,NA,NA,NA,NA
"114.114_114424",NA,NA,NA,NA,NA,NA,NA
"114.114_114425",NA,NA,NA,NA,NA,NA,NA
"114.114_114426",3,0,0,0,NA,NA,NA
"114.114_114427",NA,NA,NA,NA,NA,NA,NA
"114.114_114431",4,0,0,0,NA,NA,NA
"114.114_114432",NA,NA,NA,NA,NA,NA,NA
"114.114_114437",5,0.25,0,0,NA,NA,NA
"114.114_114438",NA,NA,NA,NA,NA,NA,NA
"114.114_114440",NA,NA,NA,NA,NA,NA,NA
"114.114_114441",NA,NA,NA,NA,NA,NA,NA
"114.114_114444",NA,NA,NA,NA,NA,NA,NA
"114.114_114445",NA,NA,NA,NA,NA,NA,NA
"114.114_114446",NA,NA,NA,NA,NA,NA,NA
"114.114_114447",NA,NA,NA,NA,NA,NA,NA
"114.114_114452",3,0,0,0,NA,NA,NA
"114.114_114453",NA,NA,NA,NA,NA,NA,NA
"114.114_114454",NA,NA,NA,NA,NA,NA,NA
"114.114_114455",NA,NA,NA,NA,NA,NA,NA
"114.114_114456",NA,NA,NA,NA,NA,NA,NA
"114.114_114457",NA,NA,NA,NA,NA,NA,NA
"114.114_114459",NA,NA,NA,NA,NA,NA,NA
"114.114_114460",NA,NA,NA,NA,NA,NA,NA
"114.114_114461",NA,NA,NA,NA,NA,NA,NA
"114.114_114463",NA,NA,NA,NA,NA,NA,NA
"114.114_114466",5,1,0,0,NA,NA,NA
"114.114_114468",NA,NA,NA,NA,NA,NA,NA
"114.114_114469",5,0,0.00806451612903225,0,NA,NA,NA
"114.114_114470",NA,NA,NA,NA,NA,NA,NA
"114.114_114473",NA,NA,NA,NA,NA,NA,NA
"114.114_114475",NA,NA,NA,NA,NA,NA,NA
"114.114_114477",NA,NA,NA,NA,NA,NA,NA
"114.114_114480",3,0,0,0,NA,NA,NA
"114.114_114482",NA,NA,NA,NA,NA,NA,NA
"114.114_114483",5,0,0,0,NA,NA,NA
"114.114_114484",4,0,0,0,NA,NA,NA
"114.114_114488",6,0,0,0,NA,NA,NA
"114.114_114489",NA,NA,NA,NA,NA,NA,NA
"114.114_114490",NA,NA,NA,NA,NA,NA,NA
"114.114_114492",6,0.333333333333333,0,0,NA,NA,NA
"114.114_114497",NA,NA,NA,NA,NA,NA,NA
"114.114_114501",NA,NA,NA,NA,NA,NA,NA
"114.114_114503",5,1,0,0,NA,NA,NA
"114.114_114504",NA,NA,NA,NA,NA,NA,NA
"114.114_114506",5,1,0.00806451612903225,0,NA,NA,NA
"114.114_114507",NA,NA,NA,NA,NA,NA,NA
"114.114_114508",NA,NA,NA,NA,NA,NA,NA
"114.114_114509",NA,NA,NA,NA,NA,NA,NA
"114.114_114510",NA,NA,NA,NA,NA,NA,NA
"114.114_114511",NA,NA,NA,NA,NA,NA,NA
"114.114_114512",NA,NA,NA,NA,NA,NA,NA
"114.114_114515",5,1,0,0,NA,NA,NA
"114.114_114519",NA,NA,NA,NA,NA,NA,NA
"114.114_114520",NA,NA,NA,NA,NA,NA,NA
"114.114_114521",NA,NA,NA,NA,NA,NA,NA
"114.114_114523",NA,NA,NA,NA,NA,NA,NA
"114.114_114526",NA,NA,NA,NA,NA,NA,NA
"114.114_114528",NA,NA,NA,NA,NA,NA,NA
"114.114_114529",6,0.5,0,0,NA,NA,NA
"114.114_114531",NA,NA,NA,NA,NA,NA,NA
"114.114_114532",6,0.8,0,0.00228136882129278,NA,NA,NA
"114.114_114534",NA,NA,NA,NA,NA,NA,NA
"114.114_114535",NA,NA,NA,NA,NA,NA,NA
"114.114_114536",5,0.5,0,0,NA,NA,NA
"114.114_114537",NA,NA,NA,NA,NA,NA,NA
"114.114_114538",NA,NA,NA,NA,NA,NA,NA
"114.114_114540",7,0.6,0,0,NA,NA,NA
"114.114_114542",NA,NA,NA,NA,NA,NA,NA
"114.114_114543",NA,NA,NA,NA,NA,NA,NA
"114.114_114544",3,0,0,0,NA,NA,NA
"114.114_114547",5,0.333333333333333,0,0,NA,NA,NA
"114.114_114548",NA,NA,NA,NA,NA,NA,NA
"114.114_114549",NA,NA,NA,NA,NA,NA,NA
"114.114_114550",7,0,0,0,NA,NA,NA
"114.114_114551",NA,NA,NA,NA,NA,NA,NA
"114.114_114555",NA,NA,NA,NA,NA,NA,NA
"114.114_114556",NA,NA,NA,NA,NA,NA,NA
"114.114_114558",NA,NA,NA,NA,NA,NA,NA
"114.114_114560",5,1,0,0,NA,NA,NA
"114.114_114563",8,0,0,0,NA,NA,NA
"114.114_114565",NA,NA,NA,NA,NA,NA,NA
"114.114_114567",7,0,0,0,NA,NA,NA
"114.114_114570",NA,NA,NA,NA,NA,NA,NA
"114.114_114571",NA,NA,NA,NA,NA,NA,NA
"114.114_114573",NA,NA,NA,NA,NA,NA,NA
"114.114_114574",5,0.666666666666667,0,0,NA,NA,NA
"114.114_114575",3,0.2,0,0,NA,NA,NA
"114.114_114576",5,1,0,0,NA,NA,NA
"114.114_114577",3,0,0,0,NA,NA,NA
"114.114_114579",NA,NA,NA,NA,NA,NA,NA
"114.114_114580",NA,NA,NA,NA,NA,NA,NA
"114.114_114581",NA,NA,NA,NA,NA,NA,NA
"114.114_114583",NA,NA,NA,NA,NA,NA,NA
"114.114_114584",7,0.5,0,0,NA,NA,NA
"114.114_114585",5,0.75,0,0,NA,NA,NA
"114.114_114586",NA,NA,NA,NA,NA,NA,NA
"114.114_114588",NA,NA,NA,NA,NA,NA,NA
"114.114_114590",3,0,0,0,NA,NA,NA
"114.114_114591",NA,NA,NA,NA,NA,NA,NA
"114.114_114592",NA,NA,NA,NA,NA,NA,NA
"114.114_114594",NA,NA,NA,NA,NA,NA,NA
"114.114_114601",NA,NA,NA,NA,NA,NA,NA
"114.114_114607",NA,NA,NA,NA,NA,NA,NA
"114.114_114608",3,0,0,0,NA,NA,NA
"114.114_114610",NA,NA,NA,NA,NA,NA,NA
"114.114_114617",7,1,0,0.00403225806451613,NA,NA,NA
"114.114_114622",NA,NA,NA,NA,NA,NA,NA
"114.114_114624",NA,NA,NA,NA,NA,NA,NA
"114.114_114629",5,0,0,0,NA,NA,NA
"114.114_114633",3,0,0,0,NA,NA,NA
"114.114_114637",5,0,0,0,NA,NA,NA
"114.114_114641",NA,NA,NA,NA,NA,NA,NA
"114.114_114642",NA,NA,NA,NA,NA,NA,NA
"114.114_114644",NA,NA,NA,NA,NA,NA,NA
"114.114_114653",6,0.75,0,0.00190114068441065,NA,NA,NA
"114.114_114655",NA,NA,NA,NA,NA,NA,NA
"114.114_114662",NA,NA,NA,NA,NA,NA,NA
"114.114_114666",3,0,0,0,NA,NA,NA
"114.114_114670",NA,NA,NA,NA,NA,NA,NA
"114.114_114671",NA,NA,NA,NA,NA,NA,NA
"201.201_201001",NA,NA,NA,NA,NA,NA,NA
"201.201_201002",NA,NA,NA,NA,NA,NA,NA
"201.201_201005",NA,NA,NA,NA,NA,NA,NA
"201.201_201006",5,0,0,0,NA,NA,NA
"201.201_201011",NA,NA,NA,NA,NA,NA,NA
"201.201_201012",NA,NA,NA,NA,NA,NA,NA
"201.201_201013",NA,NA,NA,NA,NA,NA,NA
"201.201_201014",NA,NA,NA,NA,NA,NA,NA
"201.201_201015",NA,NA,NA,NA,NA,NA,NA
"201.201_201017",NA,NA,NA,NA,NA,NA,NA
"201.201_201021",NA,NA,NA,NA,NA,NA,NA
"201.201_201023",NA,NA,NA,NA,NA,NA,NA
"201.201_201027",NA,NA,NA,NA,NA,NA,NA
"201.201_201029",NA,NA,NA,NA,NA,NA,NA
"201.201_201031",NA,NA,NA,NA,NA,NA,NA
"201.201_201033",NA,NA,NA,NA,NA,NA,NA
"201.201_201034",NA,NA,NA,NA,NA,NA,NA
"201.201_201035",NA,NA,NA,NA,NA,NA,NA
"201.201_201040",NA,NA,NA,NA,NA,NA,NA
"201.201_201041",NA,NA,NA,NA,NA,NA,NA
"201.201_201042",NA,NA,NA,NA,NA,NA,NA
"201.201_201045",NA,NA,NA,NA,NA,NA,NA
"201.201_201048",NA,NA,NA,NA,NA,NA,NA
"201.201_201049",NA,NA,NA,NA,NA,NA,NA
"201.201_201053",NA,NA,NA,NA,NA,NA,NA
"201.201_201066",1,0,0,0,NA,NA,NA
"201.201_201070",NA,NA,NA,NA,NA,NA,NA
"201.201_201071",3,0.5,0.009009009009009,0,NA,NA,NA
"201.201_201073",NA,NA,NA,NA,NA,NA,NA
"201.201_201077",NA,NA,NA,NA,NA,NA,NA
"201.201_201080",NA,NA,NA,NA,NA,NA,NA
"201.201_201085",NA,NA,NA,NA,NA,NA,NA
"201.201_201086",NA,NA,NA,NA,NA,NA,NA
"201.201_201087",NA,NA,NA,NA,NA,NA,NA
"201.201_201091",NA,NA,NA,NA,NA,NA,NA
"201.201_201096",NA,NA,NA,NA,NA,NA,NA
"201.201_201097",6,0,0,0,NA,NA,NA
"201.201_201098",NA,NA,NA,NA,NA,NA,NA
"201.201_201099",NA,NA,NA,NA,NA,NA,NA
"201.201_201100",NA,NA,NA,NA,NA,NA,NA
"201.201_201102",4,0,0,0,NA,NA,NA
"201.201_201104",NA,NA,NA,NA,NA,NA,NA
"201.201_201105",NA,NA,NA,NA,NA,NA,NA
"201.201_201106",2,0,0,0,NA,NA,NA
"201.201_201108",NA,NA,NA,NA,NA,NA,NA
"201.201_201109",4,0.5,0,0,NA,NA,NA
"201.201_201111",3,0,0,0,NA,NA,NA
"201.201_201112",NA,NA,NA,NA,NA,NA,NA
"201.201_201115",3,0,0,0,NA,NA,NA
"201.201_201117",NA,NA,NA,NA,NA,NA,NA
"201.201_201119",NA,NA,NA,NA,NA,NA,NA
"201.201_201121",NA,NA,NA,NA,NA,NA,NA
"201.201_201123",NA,NA,NA,NA,NA,NA,NA
"201.201_201124",NA,NA,NA,NA,NA,NA,NA
